Station Number,State,Temp Min,Temp Max,DO Min,DO Max,pH Min,pH Max,Conductivity Min,Conductivity Max,BOD Min,BOD Max,Nitrate Min,Nitrate Max,Faecal Coliform Min,Faecal Coliform Max,Total Coliform Min,Total Coliform Max
2509,WEST BENGAL,22,34,5.7,7.9,7.5,8.2,208,5590,0.3,2.2,0.2,0.6,2200,22000,3300,160000
1337,WEST BENGAL,21,32,4.8,8.5,7.8,8.5,372,12200,0.4,2.9,0.2,0.7,5000,30000,8000,160000
2541,WEST BENGAL,22,33,6,9.5,7.2,8.3,128,578,1,4.4,0.1,1.3,100,35000,400,160000
2531,WEST BENGAL,19,36,3,12.4,6.8,8.7,110,1016,2.1,10,0,1.2,1100,35000,1700,160000
2532,WEST BENGAL,19,37,4.8,12.2,6.7,8.8,101,955,2.6,10,0,1.2,800,90000,1300,160000
2508,WEST BENGAL,22,36,4.7,8.3,6.9,8.1,142,1677,0.6,3.8,0.1,0.6,5000,24000,11000,160000
2514,WEST BENGAL,21,34,1.6,9.8,7.1,8.3,244,662,0.8,8.3,0.1,0.9,70000,170000,110000,280000
1764,WEST BENGAL,22,34,1.8,7.3,7.1,8.1,182,693,3.3,10,0.3,1.7,80000,500000,130000,1600000
2518,WEST BENGAL,22,32,0.2,6.8,7.2,8.3,226,691,2,8.3,0.3,1,11000,280000,21000,350000
2517,WEST BENGAL,22,32,0.4,6.3,7.3,8.1,238,685,2.6,7.9,0.1,0.7,22000,220000,33000,280000
2534,WEST BENGAL,20,33,5.1,10.2,6.9,8.2,119,193,1,4.5,0.1,0.9,200,13000,400,24000
2507,WEST BENGAL,24,36,5.6,11.2,6.8,9,128,355,1.6,7.9,0.1,0.5,1700,30000,2600,90000
1946,WEST BENGAL,14,30,3.3,8.7,6.5,7.9,99,202,1.3,6,0.2,0.6,1700,40000,3300,110000
2525,WEST BENGAL,12,34,1.2,6.2,6.8,7.8,102,489,2.4,25,0.2,0.5,50000,1400000,110000,2800000
2572,BIHAR,14,28,6.1,8.5,6.5,7.6,107,425,2,28,0,0,800,3000,2400,9000
2549,WEST BENGAL,21,33,0.4,2.2,7.5,8,601,7917,5,45,0.5,1.2,22000,300000,50000,500000
2550,WEST BENGAL,21,39,0.6,4.1,7.4,8,2416,25160,7,27,0.4,0.9,11000,80000,14000,130000
1260,ASSAM,19,28,5.8,9,6.8,8.2,76,271,0.5,2.5,0.1,2.1,2,1500,910,120000
1030,ASSAM,18,30,6.1,10.5,7.2,8.2,71,260,0.6,2.6,0.1,0.3,300,2000,360,7500
1262,ASSAM,14,28,5.3,7.8,7.1,8,74,156,1,3.9,0.1,0.5,300,1500,910,24000
1526,ASSAM,19,26,6.3,8.4,6.9,8,74,241,0.7,4.8,0.2,1.2,2,2000,730,29000
1031,ASSAM,20,32,6.4,7.6,7.1,8.1,66,152,0.8,2.7,0.1,1.5,360,2800,720,29000
2066,ASSAM,21,31,4.7,6.6,6.9,7.9,93,151,1,3,0.1,0.4,360,2100,1500,46000
1299,ASSAM,21,32,5.2,6.3,7.2,8.3,104,183,0.9,2.5,0.1,0.3,300,1500,1400,21000
2069,ASSAM,20,28,6.2,8.2,7.1,8.4,84,153,0.4,2.4,0.1,0.6,300,4300,1500,120000
2064,ASSAM,21,29,5.9,8,6.5,8.1,54,104,0.7,4.7,0.1,2,300,2100,1500,110000
2067,ASSAM,21,34,4.9,8.1,7.2,8.4,88,216,0.6,4.5,0.1,0.6,300,1100,1400,110000
2068,ASSAM,21,27,5.4,5.9,6.8,8.3,54,142,0.7,2.8,0.1,2.7,2,2100,730,9300
1259,ASSAM,18,28,5.3,8.4,6.8,8.4,74,171,0.9,2.6,0.1,2.9,73,3400,910,21000
2240,ASSAM,24,29,5.5,5.9,6.8,7.8,41,170,1.1,4.2,0.1,1.2,300,1100,910,110000
2238,ASSAM,20,30,5,6,7.3,8.3,71,315,0.9,3.5,0.1,1.2,2,16000,2,7500
1528,ASSAM,20,32,0,0.3,6.9,7.6,238,794,8.2,52,0.8,8.9,720,240000,3500,240000
1527,ASSAM,17,31,4.5,6.2,6.7,8,59,134,1,4.5,0.1,1.1,720,3900,3500,110000
2242,ASSAM,21,27,5.5,6,6.6,7.9,44,147,0.8,2.7,0.1,3.3,2,1400,730,110000
1423,ASSAM,20,27,5.5,5.9,6.8,8,46,122,0.7,3.5,0.1,2.5,300,2900,910,120000
1422,ASSAM,19,31,4.2,9.5,6.8,7.9,52,219,0.6,4,0.1,1.1,2,1000,360,21000
2230,ASSAM,18,29,4.5,8.4,6.8,8.1,56,186,0.6,2.6,0.1,0.8,2,910,1000,21000
2062,ASSAM,18,31,6.1,9.2,7.1,8.1,56,186,0.6,3.8,0.1,0.6,300,2000,1400,21000
1529,ASSAM,22,33,3.1,12.2,6.8,8.2,121,294,0.8,11,0.5,1.4,300,2100,730,21000
1530,ASSAM,18,30,3,7.6,6.4,10,43,835,1.2,14,0.1,8,2,1400,1500,29000
2231,ASSAM,18,30,4.9,7.9,6.6,7.8,67,208,0.6,3,0.1,0.7,300,7500,1500,110000
1298,ASSAM,17,30,4.8,6.7,6.2,7.9,52,218,0.6,4.2,0.2,4.3,2,2800,360,110000
2058,ASSAM,19,28,3.4,8,6.8,8.3,56,171,0.8,2.8,0.1,0.7,2,730,1400,21000
2063,ASSAM,15,30,6.5,8.8,7,8.2,44,72,0.4,2.1,0.1,1.1,2,720,300,29000
1258,ASSAM,17,30,4.8,7.5,6.4,8.1,36,124,1.1,3.8,0.1,2.1,300,1400,930,110000
2237,ASSAM,21,32,3.6,6.7,6.4,7.7,38,188,0.8,3.7,0.1,4.6,300,24000,2800,240000
3417,TRIPURA,26,27,5.2,6.2,6.1,7,81.5,127,1.1,2.3,0.2,0.5,200,240,350,350
2523,WEST BENGAL,20,34,4.1,8.4,6.7,7.8,52.6,138.5,1,3.3,0,0.5,2100,30000,7000,90000
2061,ASSAM,19,30,5.5,7.9,6.6,8.3,56,156,1,7.2,0.1,3.9,2,910,730,3600
2232,ASSAM,19,29,3.9,9.1,6.3,8.2,22,76,0.9,4.4,0.1,2.1,91,2700,2100,21000
2059,ASSAM,20,37,4.6,7.7,6.6,8.4,49,103,0.6,4.3,0.2,3.1,2,2800,1500,240000
3418,TRIPURA,26,28,5.5,7,7.2,8.2,91.5,127,1.9,3.5,0.2,0.6,170,280,280,430
3419,TRIPURA,26,28,6.9,8.5,7.2,7.6,91.5,131,1.9,3.6,0.3,0.7,170,350,280,430
2060,ASSAM,22,31,5.6,6.1,7.5,8.5,106,335,0.6,2.5,0.1,1.1,2,2000,2,3600
1531,ASSAM,19,30,6.5,9,6.5,8.2,81,457,1.1,4.3,0.2,1.2,2,3500,360,46000
2065,ASSAM,21,35,5.6,8.1,7.5,8.8,117,250,0.7,8.2,0.1,1.3,2,2300,1400,21000
2239,ASSAM,21,32,4.3,6,6.7,7.9,49,109,0.8,3.3,0.1,1.1,300,1100,720,12000
2241,ASSAM,24,29,5.5,6.1,6.8,7.9,51,117,0.6,4.4,0.1,0.9,300,1500,910,21000
1261,ASSAM,11,28,7.3,9.7,7,8.3,61,109,0.4,1.8,0.1,2,2,720,360,4300
1947,WEST BENGAL,11,26,5.6,8.7,6.8,8,48.7,123.3,0.9,3.3,0.1,0.3,2100,14000,2200,90000
1232,RAJASTHAN,21,33,4.1,6.8,7.4,9,210,700,0.8,2.2,0.1,1.7,4,7,7,75
1863,GUJARAT,19,30,5.3,9,6.6,8.5,270,430,0.6,4.8,0,0.5,11,49,33,130
1864,GUJARAT,27,33,6,9,7.3,8.5,307,568,0.9,4.9,0.1,3.9,12,46,47,96
4,GUJARAT,24,30,7.3,9,8,8.6,288,406,0.3,2.8,0,0.3,14,49,49,140
5,GUJARAT,20,29,4.9,9.1,7.3,8.5,269,453,0.6,4.8,0,0.9,11,46,33,120
1229,GUJARAT,29,32,6.2,9,7.3,8.5,298,409,0.1,6.5,0.1,0.9,2,11,11,33
1230,GUJARAT,30,33,5.6,8.9,7.1,8.5,281,436,0.2,7,0,0.5,12,46,47,130
1231,GUJARAT,28,32,3,8.9,7.5,8.5,291,422,0.1,2.6,0,0.5,2,46,11,120
3206,GUJARAT,26,31,6,9,7.5,8.5,282,2612,1,5.9,0.1,0.6,11,27,33,79
2104,MADHYA PRADESH,19,30,6,7.6,7.8,8.5,580,1319,2.2,3.5,0.9,3.7,6,900,140,1600
2105,MADHYA PRADESH,21,30,4.8,7.4,7.4,8.8,290,611,1.8,2.9,0.1,2.3,4,50,40,350
1228,GUJARAT,30,32,3.8,8.9,7.5,9,291,607,0.2,4.3,0,0.5,11,26,33,70
1227,GUJARAT,28,32,5.6,9,7.6,8.5,289,427,0.1,2.3,0,0.2,12,46,47,96
3204,GUJARAT,26,30,0.8,2.2,7,8.1,526,1441,2.1,20,0.1,0.3,330,400,1600,2200
3205,GUJARAT,26,30,4.9,9.2,7.8,8.3,234,555,1,6,0,0.4,4,14,21,49
1,GUJARAT,27,33,5.5,8.04,7.7,8.9,250,3137,1.2,76,0,3.9,2,25,10,210
2,GUJARAT,25,29,1.2,7.32,7.5,8,320,1659,1.5,60,0.1,0.3,33,400,430,3500
1221,GUJARAT,25,27,4.1,7.7,7.4,8.5,356,874,1.4,4,0.1,0.2,1.8,14,6.8,120
1223,GUJARAT,26,30,1.1,7.2,7.4,8.4,447,2719,1.6,52,0,0.5,20,260,210,1400
1407,GUJARAT,28,32,5,8.2,7.9,8.5,217,314,0.6,7,0,0.1,4,14,13,70
1408,GUJARAT,28,33,7.1,7.1,7.4,8.8,759,3389,5,68,0.1,0.6,25,630,540,4800
1409,GUJARAT,25,28,3.4,7.2,8,8.4,300,597,1.7,28,0.1,0.4,11,26,70,220
1482,GUJARAT,27,29,4,8.8,7.8,8.4,278,427,1.2,3,0,0.1,4,11,21,31
1866,GUJARAT,25,28,4.3,7.6,7.3,8.3,237,401,1.2,2.5,0.1,0.4,11,33,70,350
1224,GUJARAT,27,27,6.6,6.6,8,8,375,375,1.5,1.5,0.1,0.1,6.1,6.1,26,26
1222,GUJARAT,25,32,1.2,9,7.3,8.1,397,3350,0.9,9,0,0.5,21,46,96,170
1313,MAHARASHTRA,22,26,5.4,7.2,7.2,8.2,223,1285,2,8,0,1.5,2,4,80,170
1251,MAHARASHTRA,21,25,5.4,7.2,7.1,8,244,1260,2,8,0,1.7,2,4,80,210
1314,MAHARASHTRA,21,22,5.9,7,7.2,8.2,273,951,3,5,0,0.5,2,6,50,500
46,GUJARAT,26,32,7.9,8,7.5,8.6,1153,2776,2,2,0.2,0.09,2,2,18,18
1247,GUJARAT,24,31,2.4,8.8,7.7,8.5,244,431,0.9,1.2,0,0.1,2,542,8,542
47,GUJARAT,22,38,3.9,6.2,7.5,8.5,312,556,3.2,15,0.3,2.9,8,20,35,550
1248,GUJARAT,23,31,5.2,7.8,7.2,8.3,366,580,0.7,1.6,0,0.2,2,5420,2,5420
1982,GUJARAT,24,31,4.8,7.6,7.5,8.3,411,544,0.9,1.6,0,0.4,26,426,212,426
1983,GUJARAT,25,31,5.6,8,7.6,8.4,192,403,0.5,1.2,0,0.1,2,278,9,348
2155,MAHARASHTRA,25,28,5.5,7.4,7,8.9,202,1659,4.5,10,0.1,8.6,49,1600,130,1600
2695,MAHARASHTRA,20,41,2.6,7,7.3,8.8,178,1707,3.5,15,0,11,94,900,220,1600
2658,MAHARASHTRA,23,24,2.9,6.9,7.1,7.6,360,651,2.6,9.2,0,0,2,4,170,280
1639,ODISHA,24,34,5.6,7.1,7.4,8.2,187,42170,0.8,2.1,0.4,3,20,22000,20,35000
2666,MAHARASHTRA,22,22,6.8,6.8,7.2,7.2,514,514,4,4,0,0,2,2,280,280
2684,MAHARASHTRA,20,20,5.3,6.9,7,7.8,323,644,3,6,0,0.1,2,4,170,350
2674,MAHARASHTRA,22,23,5.2,6.8,7.4,7.8,260,580,4,8.2,0,0,2,2,130,170
2675,MAHARASHTRA,22,28,2.2,7.6,6.9,8.9,208,3002,3.4,18,0.1,11,23,1600,46,1600
1281,ODISHA,18,35,5.3,8,7.4,8.3,167,1941,0.5,1.3,0.2,2.1,130,3500,220,9200
1270,ODISHA,17,36,5.6,9.3,7.5,8.3,159,250,0.5,1.7,0.3,1.4,110,160000,490,160000
1271,ODISHA,20,38,4.4,8.7,7.4,8.4,176,1236,1.6,3.6,0.4,3.2,4900,160000,11000,160000
2405,ODISHA,22,39,6.3,9.7,7.4,8.4,164,219.7,0.4,1.6,0.1,1.6,490,54000,1300,54000
1272,ODISHA,23,41,6.6,9.1,7.5,8.5,176,219,0.3,1.3,0,2.5,78,2200,230,5400
1274,ODISHA,23,42,6.2,10.3,7.5,8.4,173,282.6,0.7,2,0.5,5.2,130,4900,700,11000
1275,ODISHA,17,44,6,10.3,7.5,8.4,181,238.1,0.4,1.6,0.1,3.5,13,7900,23,11000
1276,ODISHA,23,42,6.6,8.7,7.3,8.4,131,489,0.4,1.4,0.2,1.8,490,3500,1300,4900
1277,ODISHA,23,40,6.3,9.1,7.2,8.5,157,203,0.5,1.9,0.1,2.3,170,1700,490,5400
1278,ODISHA,22,41,6,8.9,7.4,8.5,140,254.5,1.4,2.5,0.4,2.7,1300,160000,2300,160000
2406,ODISHA,22,38,6.1,8.9,7.5,8.4,136,284,0.5,1.5,0.1,1.4,170,11000,790,17000
2404,ODISHA,17,34,4.9,7.7,7.6,8.3,156,231.1,0.5,1.8,0.4,1.4,490,5400,1100,9200
2407,ODISHA,23,35,6,8.1,7.3,8.3,146,29050,0.4,1.9,0.1,2.3,170,24000,460,35000
1267,ODISHA,20,44,6.1,9.3,7.5,8.3,82,171,0.3,1.8,0.2,5.5,130,3500,460,5400
1268,ODISHA,20,43,6.5,9.4,7.4,8.4,99,181,0.3,1.5,0.2,5.4,330,7900,1700,13000
1269,ODISHA,20,42,6.2,9.3,7.2,8.4,103,181,0.7,1.8,0.1,3,330,7000,790,11000
1300,ODISHA,20,43,6.4,9.7,7.2,8.3,100,188,0.1,1.6,0.2,2.8,130,3300,330,4900
2403,ODISHA,18,42,6.3,9,7.5,8.4,127,338,0.1,1.8,0.1,1.8,460,5400,790,9200
1279,ODISHA,24,41,5.7,9,6.4,8.4,152,251,0.7,1.8,0.2,1.3,4900,54000,7000,54000
1280,ODISHA,25,40,3.1,7.8,6.6,8.1,199,409,2.4,6.7,1.6,12,22000,160000,54000,160000
2410,ODISHA,24,41,7.2,9.8,7,8.4,139,220,0.4,1.5,0.1,0.8,790,9200,1300,17000
2409,ODISHA,22,36,4.9,9,6.9,8.4,152,395,1.4,4.8,0.6,9,2300,160000,4900,160000
2408,ODISHA,22,42,6.4,9.7,7.6,8.4,121,227,0.3,2.4,0,3.9,45,5400,130,5400
1037,ODISHA,13,37,5.8,9,7.1,8.3,94.1,271,0.6,8,0.2,2.8,35,54000,790,92000
1038,ODISHA,17,38,4.2,8.2,6.5,7.9,151,363,2.3,5.8,0.1,29,11000,160000,22000,160000
1302,ODISHA,18,39,4.4,8.3,6.7,7.9,133,286,2,5.4,0.2,14,7900,160000,13000,160000
2414,ODISHA,18,44,6.3,9.7,7.1,8.3,112,319,0.5,2.5,0.2,4.3,68,13000,170,17000
1039,ODISHA,20,44,6.2,9.9,7.1,8.1,93.2,281.7,0.5,1.8,0.2,3.8,230,13000,20,17000
1040,ODISHA,22,42,6.3,8.7,7.2,8.2,88,169.3,0.3,1.8,0.2,1.3,45,5400,170,9200
1041,ODISHA,22,41,5.8,9.7,7.2,9,103,205,0.4,1.4,0.3,10,78,3500,230,9200
1303,ODISHA,22,42,6.3,9.1,7.7,8.3,115,163,0.5,1.8,0.2,3.1,130,7900,490,17000
2415,ODISHA,22,42,6.2,9.7,7.6,8.3,117,198,0.3,1.7,0.2,3,78,4900,170,7900
2416,ODISHA,21,40,4,8.2,7.3,8.4,151,240,0.6,1.7,0.2,5.5,330,7900,1300,13000
1042,ODISHA,21,42,5.6,8.6,7.6,8.4,133,358,0.7,2.5,0.3,3.6,330,17000,2400,22000
2417,ODISHA,19,43,6.3,9.5,7.7,8.4,141,285,0.8,2.3,0.2,3.8,1300,54000,2300,92000
1043,ODISHA,20,40,5.8,9.8,6.7,8.4,111,267,0.5,1.6,0.1,3.6,130,17000,330,22000
2418,ODISHA,20,41,6.2,9.2,6.9,8.5,138,3170,0.6,1.8,0.1,4.7,130,13000,330,22000
1044,ODISHA,24,37,6.2,9.7,7.6,8.5,130,237.3,0.6,1.7,0.2,1.5,78,7000,230,9400
1045,ODISHA,26,41,6,10.3,7.6,8.4,147,264,0.2,2.9,0.2,2.7,490,24000,790,35000
2419,ODISHA,25,37,5.7,8.4,7.1,8.4,129,193.5,0.4,1.6,0.1,2.3,330,3300,490,7900
2420,ODISHA,23,41,5.9,9.7,7.1,8.3,133,337,0.4,1.3,0.3,2.8,790,92000,2200,92000
2413,ODISHA,12,39,5.8,8.3,7.2,8.2,122,267,0.5,2.9,0.1,4.6,330,24000,790,35000
1081,ODISHA,18,38,5.6,8.5,7.1,8.3,103,183,0.3,2,0.1,5,330,5400,790,16000
1082,ODISHA,13,38,6.2,8.6,7.5,8.4,127,300,0.3,1.5,0.2,5.6,490,24000,1300,35000
1083,ODISHA,23,37,5.4,8.8,7.4,8.3,126,230,0.8,2.5,0.1,1.9,1400,17000,2100,24000
1084,ODISHA,23,40,5,7.8,7.2,8.3,155,39160,0.5,1.7,0.5,3.4,3300,24000,1600,35000
1085,ODISHA,23,33,5,6.5,7.1,8.2,1698,50910,0.8,2.7,0.3,3.3,45,16000,230,160000
2421,ODISHA,13,34,6.1,9.5,7.8,8.4,161,326,0.3,1.4,0.1,1.5,490,24000,1300,35000
23,JHARKHAND,15,33,4.9,7.8,6.6,7.5,,,1.3,3.4,0,0,200,230,1200,1500
2385,JHARKHAND,17,33,5.3,6.9,6.4,7.5,,,3.1,3.4,0,0,150,230,930,1200
2386,JHARKHAND,15,35,7.2,8.3,7.4,7.7,,,2.4,2.8,0,0,200,230,1200,1500
2395,JHARKHAND,17,32,8.2,8.5,7.3,7.9,,,2.1,3,0,0,150,230,930,1500
2397,JHARKHAND,15,30,8.1,8.6,7.3,7.5,,,2.5,2.9,0,0,200,230,1200,1500
2396,JHARKHAND,17,32,5.9,7.2,6.5,7.6,,,2.9,3.3,0,0,200,230,1200,1500
1312,MAHARASHTRA,20,24,6.1,7.8,7.2,9,274,980,2,6,0,0.6,2,6,130,240
2177,MAHARASHTRA,20,34,5.4,7,7.2,8.2,238,988,2,12,0,1.4,2,4,90,240
2182,MAHARASHTRA,20,35,5.1,7.1,7.2,8.1,150,522,2,5.6,0,3.1,2,10,80,280
2179,MAHARASHTRA,20,32,4.7,7.5,7.2,8.1,262,709,2,16,0,1.8,2,8.2,40,280
2183,MAHARASHTRA,20,34,5.8,7.6,7.1,8.2,139,587,2.4,5,0,3.9,2,4,60,220
2181,MAHARASHTRA,20,34,4.2,6.8,7.3,8.2,251,749,3,8,0,2,2,10,80,350
2180,MAHARASHTRA,20,34,5.2,7,7.3,8.4,259,739,3,7,0,1.5,2,9.2,40,280
1096,MAHARASHTRA,20,33,5.2,7.1,7.1,8.2,149,1045,2,10,0,1.6,2,12,70,350
1211,MAHARASHTRA,20,33,4,7,7.4,8,278,806,2.6,12,0,1.1,2,17,40,500
1095,MAHARASHTRA,20,34,5.4,7.1,7.1,7.9,147,841,2,8,0,2.7,2,9.3,40,170
2160,MAHARASHTRA,20,23,6.8,7.4,7.6,8.7,299,1084,2,5,0.1,0.3,2,6,110,240
2158,MAHARASHTRA,20,24,6.6,7.6,7.7,8.8,301,1709,3,5,0,0.8,2,4,110,170
2159,MAHARASHTRA,20,23,6.7,7.4,7.7,9,294,2404,2,6,0,0.4,2,6,110,240
2161,MAHARASHTRA,23,33,5.8,7.2,7.5,8.4,141,1196,3,8,0,0.8,2,6,130,240
12,MAHARASHTRA,16,25,6.9,7.2,7.4,8.3,263,1532,2,4,0,0.4,2,4,110,220
1210,MAHARASHTRA,20,28,6.2,7.6,7.3,8.6,289,1186,2,7,0,1.5,2,6,110,240
1209,MAHARASHTRA,22,30,5.8,7.5,7.6,8.5,282,1194,2,7,0,1.2,2,6,130,240
2157,MAHARASHTRA,20,26,6.2,7.8,7.9,8.3,309,446,3,7,0,0.6,2,6,130,240
2360,TELANGANA,20,26,6.1,8.2,7.2,8.5,340,601,2,3,1.2,6.1,5,32,90,198
2361,TELANGANA,22,27,4.5,6,7,8.6,275,488,2,5,0,2.6,50,90,300,600
2362,TELANGANA,18,29,4,5.9,7.6,8.7,288,589,3,7,0,3.5,90,120,395,450
2366,TELANGANA,19,27,5.2,6.2,7.1,8.6,230,695,2,3,0,1,81,130,180,340
2363,TELANGANA,26,29,4.1,5.8,7.1,8.8,410,788,4,6,0,6,110,158,620,800
2364,TELANGANA,25,27,4.3,7.2,7.5,8.8,289,466,2.8,6,0,2.8,88,110,389,470
2356,TELANGANA,26,28,4.5,5.8,7.5,8.7,357,656,3,21.4,0,3.7,78,150,352,800
2365,TELANGANA,18,26,5.5,6.8,6.8,8.5,210,487,1,4,0,0.9,78,125,150,370
13,TELANGANA,25,28,4.8,6,7.3,8.6,290,465,2,4,0,6.1,60,120,350,450
2367,TELANGANA,18,27,4.9,6.5,7.3,8.5,217,420,2,7,0,12,30,80,180,320
2368,TELANGANA,18,28,4,6.9,7.2,8.1,224,636,2,8,0,2.2,32,75,288,340
2369,TELANGANA,17,27,3.7,6.9,7.3,8.1,277,824,3,9,0,15,41,85,289,370
3080,TELANGANA,18,28,4.9,6.6,7.1,8.5,200,615,2,3,0,16,10,46,30,470
3081,TELANGANA,18,26,4.6,6.4,7.2,8.6,431,660,2,18,0,15,15,40,45,185
14,ANDHRA PRADESH,25,28,5.6,6.4,6.6,7.8,150,375,1.2,2.8,0.4,1.1,3,45,9,2400
1218,ANDHRA PRADESH,25,28,5.6,6.6,6.7,7.9,179,398,1.2,3.1,0.5,1.9,3,49,7,3200
2371,ANDHRA PRADESH,25,32,5.8,6.4,5.7,7.5,217,363,1.5,3,0.6,2.5,9,28,28,1100
1219,ANDHRA PRADESH,25,31,5.9,7,5.9,7.6,217,302,1.2,2.8,0.3,1.8,9,23,93,460
2370,ANDHRA PRADESH,24,31,5.2,6.5,5.8,7.7,223,381,1,3.4,0.8,2.8,4,23,39,460
2373,TELANGANA,19,30,5.4,7,7.2,8.1,82,203,0,1,0,0.7,8,30,25,70
2374,TELANGANA,26,29,5.2,8.6,7.4,8.3,522,1823,2,26,1,59,21,31,50,125
2375,TELANGANA,26,29,5.5,8.3,7.4,7.9,1120,2031,2.6,10,1.8,11,25,50,25,260
1781,TELANGANA,25,29,6.2,8.6,7.5,8.4,466,624,2,3,1,6,8,30,78,100
1157,TELANGANA,26,29,6.5,8,7.8,8.5,283,356,2.4,3,0.6,8,2,5,20,200
2657,MAHARASHTRA,25,32,6.9,7.1,8.2,8.4,333,549,3,5,0.3,0.4,2,4,130,220
1215,TELANGANA,18,26,5.5,6.2,7.1,8.2,235,422,2,6,0,8.3,48,90,187,250
1910,MAHARASHTRA,17,40,5.2,7.4,6.7,8,364,1345,3.8,10,0.3,12,13,240,48,1600
2173,MAHARASHTRA,12,45,5.6,8.5,6.8,8.8,221,606,2.5,6.4,0,3.6,17,170,33,500
2172,MAHARASHTRA,12,45,4.6,7,6.8,8,234,668,5,13,0,5.7,22,350,70,900
3331,MADHYA PRADESH,19,24,6.3,7.5,7.4,8.4,282,910,1.2,3.2,0,2.1,10,10,15,84
1908,MAHARASHTRA,25,41,5.6,8.2,7,8.1,274,792,3,9,0.3,3.4,23,500,43,900
1909,MAHARASHTRA,19,42,4.8,8.4,6.5,8,244,1352,4.9,9.8,0.5,6.5,49,280,110,900
2170,MAHARASHTRA,25,41,5.5,8.1,7,8,255,680,3,9.8,0.4,5.7,11,300,17,900
2171,MAHARASHTRA,25,41,5.1,8.1,6.7,8,257,644,3.4,16,0.3,6,13,500,26,900
1913,MAHARASHTRA,23,39,5.5,8.5,7,8.2,239,1422,3.2,7.8,0.1,8.6,33,280,110,500
1315,MAHARASHTRA,22,43,3.1,7.6,6.9,8.1,220,1325,3.5,14,0,6,33,500,120,930
2372,TELANGANA,16,26,4,6.5,7.1,8.6,274,498,2,6,0,1.9,15,40,35,130
2673,MAHARASHTRA,19,22,6.9,7.2,7.5,8.3,309,972,3,4,0,0.4,2,4,110,220
2660,MAHARASHTRA,20,33,6.2,7.1,7.1,7.7,147,974,2,5,0,0.1,2,6,80,170
2661,MAHARASHTRA,20,33,6.2,7.5,7,8,177,711,2,5,0,0.1,2,6.1,50,240
2662,MAHARASHTRA,20,33,6.4,7.5,7.2,7.9,166,666,2,6,0,0.2,2,6.8,70,210
2663,MAHARASHTRA,20,33,4.2,7.1,7.3,7.8,129,563,2,6,0,1.2,2,11,50,280
2664,MAHARASHTRA,20,36,5.4,7.5,7.2,8.1,286,508,2,7,0,1.1,2,4,70,220
2699,MAHARASHTRA,20,41,2.5,6.9,7,7.9,290,2438,3,13,0,9.5,10.8,240,46,540
2722,MAHARASHTRA,19,42,5.7,7.8,6.9,8,239,1345,3,8.2,0.1,6.3,17,170,33,500
2723,MAHARASHTRA,20,44,4.3,7,6.7,8.2,280,1310,5,14,0.5,6,21,220,63,900
2187,MAHARASHTRA,21,26,2.6,7.2,7.5,8.4,194,707,2.1,14,0.2,3.2,12,250,50,550
2188,MAHARASHTRA,22,28,3.4,6.9,7.4,8.5,194,499,2.8,12,0.2,3.3,11,17,95,350
2190,MAHARASHTRA,23,29,3.7,6.9,7.1,8.2,129,468,2,10,0.2,2.3,11,35,70,1800
1182,KARNATAKA,23,30,6.5,8.4,7.2,8.1,66,1700,0.4,5.6,0.4,13,130,900,170,9000
1889,KARNATAKA,23,29,5.9,9.2,7.1,8.1,0.2,1620,0.7,5.6,0.5,5.6,50,1100,170,1600
1181,KARNATAKA,24,41,4.8,9.9,7.5,8.4,380,950,0.5,3.3,0.4,3,16,900,31,1800
1028,KARNATAKA,26,29,7,7.2,7.9,8.7,342,925,2,3,0,0.3,140,600,500,3200
1170,KARNATAKA,27,32,6.8,8.4,7,8.6,418,1572,2,3.5,0,0.3,240,900,900,1600
2781,KARNATAKA,24,41,5.1,9.9,7.5,8.4,440,1720,0.4,3,0.4,2.5,16,900,22,1800
1784,TELANGANA,18,28,4,6.6,7.3,8.3,304,804,2,4,0,0.8,9,25,58,200
39,TELANGANA,24,27,4,6.8,7.5,8.2,306,1270,2,6,0.1,0.8,8,35,68,200
1175,ANDHRA PRADESH,22,25,4.9,6.6,7.8,8.2,391,901,1,3,0.9,1.6,10,100,400,1600
1465,TELANGANA,21,27,5.7,8.8,7.4,8.6,420,1821,1.8,4,1.2,30,2,175,30,940
1787,ANDHRA PRADESH,18,22,5.8,7.1,6.2,8.3,361,720,0.5,1,0,1.7,4,4,400,1600
1189,MAHARASHTRA,23,29,2.7,6.3,6.9,8.1,246,626,2.9,30,0.2,2.7,25,1600,275,1800
2655,MAHARASHTRA,21,37,2.9,7.1,7.2,8.5,175,733,3.1,9.2,0.2,4.5,2,20,6,400
2656,MAHARASHTRA,23,30,2.9,6.2,7.2,8.4,182,1497,3.2,8.6,0,6.4,2,2,9,50
1190,MAHARASHTRA,25,30,0.8,6,6.8,8.1,173,743,3.6,44,0,3.2,14,1800,175,1800
1191,MAHARASHTRA,21,30,2.2,6.3,7.1,8.3,179,1890,2.8,18,0,7.9,35,80,225,500
1192,MAHARASHTRA,22,30,1.3,6.4,7.1,8.8,143,1875,4.1,22,0,6.7,40,45,500,550
1188,MAHARASHTRA,22,30,5.1,6.1,7.7,8.7,563,1700,3,8,0.2,2,11,70,35,550
28,MAHARASHTRA,22,38,3.9,6.2,7.5,8.5,559,1880,3.2,15,0.3,2.9,8,20,35,550
